player_name,team,year,home_run_rate,label,batting_side,throwing_hand,height,weight,age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,IBB,onbase_plus_slugging,TB,GIDP,HBP,SH,SF
김재성,LG트윈스,2019,0.0,LG트윈스-2019-김재성,L,R,"6' 0""",187,22,3,7,5,0,1,0,0,0,1,0,0,2,2,0.2,0.429,0.2,0,0.629,1,0,0,0,0
김재율,LG트윈스,2019,0.0,LG트윈스-2019-김재율,R,R,"6' 1""",198,30,4,9,9,0,1,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0,0.222,1,0,0,0,0
김민성,LG트윈스,2019,0.0199501246882793,LG트윈스-2019-김민성,R,R,"5' 11""",207,30,107,401,361,44,94,16,0,8,50,2,1,30,75,0.26,0.323,0.371,0,0.694,134,12,4,5,1
김용의,LG트윈스,2019,0.0,LG트윈스-2019-김용의,L,R,"6' 1""",163,33,114,210,179,35,39,5,3,0,17,8,3,24,38,0.218,0.316,0.279,1,0.595,50,1,2,4,1
이천웅,LG트윈스,2019,0.0032626427406199023,LG트윈스-2019-이천웅,L,L,"5' 11""",198,30,138,613,546,88,168,24,3,2,48,21,10,57,82,0.308,0.378,0.374,1,0.751,204,13,5,4,1
이형종,LG트윈스,2019,0.026970954356846474,LG트윈스-2019-이형종,R,R,"6' 0""",176,30,120,482,419,56,120,24,1,13,63,6,5,42,78,0.286,0.358,0.442,1,0.799,185,9,10,1,10
이성우,LG트윈스,2019,0.0,LG트윈스-2019-이성우,R,R,"5' 10""",200,37,55,74,64,2,10,3,0,0,6,0,0,4,11,0.156,0.239,0.203,0,0.443,13,2,3,3,0
오지환,LG트윈스,2019,0.016453382084095063,LG트윈스-2019-오지환,L,R,"6' 1""",176,29,134,547,473,63,119,23,5,9,53,27,5,57,113,0.252,0.339,0.378,1,0.717,179,7,7,7,3
백승현,LG트윈스,2019,0.0,LG트윈스-2019-백승현,R,R,"6' 0""",198,24,14,30,30,1,5,1,0,0,0,1,0,0,10,0.167,0.167,0.2,0,0.367,6,1,0,0,0
박지규,LG트윈스,2019,0.0,LG트윈스-2019-박지규,L,R,"6' 0""",198,27,10,18,11,2,1,0,0,0,1,0,0,4,7,0.091,0.412,0.091,0,0.503,1,0,2,1,0
박용택,LG트윈스,2019,0.004651162790697674,LG트윈스-2019-박용택,L,R,"6' 0""",198,40,64,215,195,19,55,9,0,1,22,3,1,18,30,0.282,0.34,0.344,1,0.683,67,3,0,0,2
Carlos Peguero,LG트윈스,2019,0.04205607476635514,LG트윈스-2019-Carlos Peguero,L,L,"6' 5""",260,32,52,214,199,24,57,10,0,9,44,2,1,12,63,0.286,0.332,0.472,0,0.804,94,2,2,0,1
유형우,LG트윈스,2019,0.0,LG트윈스-2019-유형우,R,R,"5' 11""",158,24,10,12,11,2,2,0,0,0,1,0,0,1,3,0.182,0.25,0.182,0,0.432,2,1,0,0,0
서상우,LG트윈스,2019,0.0,LG트윈스-2019-서상우,L,R,"6' 1""",198,29,13,24,21,2,5,1,0,0,1,0,0,3,8,0.238,0.333,0.286,0,0.619,6,1,0,0,0
신민재,LG트윈스,2019,0.0,LG트윈스-2019-신민재,L,R,"5' 7""",147,23,81,94,81,25,19,3,0,0,5,10,8,8,17,0.235,0.323,0.272,0,0.594,22,0,3,1,1
양종민,LG트윈스,2019,0.0,LG트윈스-2019-양종민,R,R,"5' 11""",178,28,18,49,44,1,6,2,0,0,5,0,0,2,15,0.136,0.17,0.182,0,0.352,8,3,0,2,1
양원혁,LG트윈스,2019,,LG트윈스-2019-양원혁,L,R,"5' 8""",156,27,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0
유강남,LG트윈스,2019,0.03418803418803419,LG트윈스-2019-유강남,R,R,"5' 11""",194,26,132,468,418,44,113,22,0,16,49,0,0,30,82,0.27,0.334,0.438,2,0.772,183,21,13,1,6
윤진호,LG트윈스,2019,0.016129032258064516,LG트윈스-2019-윤진호,R,R,"5' 10""",171,33,106,62,59,6,6,2,0,1,5,1,1,1,13,0.102,0.117,0.186,0,0.303,11,0,0,2,0
채은성,LG트윈스,2020,0.032327586206896554,LG트윈스-2020-채은성,R,R,"6' 1""",202,30,109,464,416,59,122,17,2,15,88,0,3,32,69,0.293,0.351,0.452,1,0.803,188,12,9,0,7
최재원,LG트윈스,2020,0.0,LG트윈스-2020-최재원,R,R,"6' 0""",178,29,6,6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0,0.0,0,1,0,0,0
정근우,LG트윈스,2020,0.005649717514124294,LG트윈스-2020-정근우,R,R,"5' 8""",165,37,72,177,154,23,37,4,0,1,14,7,2,17,23,0.24,0.322,0.286,1,0.608,44,4,2,3,1
구본혁,LG트윈스,2020,0.01020408163265306,LG트윈스-2020-구본혁,R,R,"5' 9""",165,23,125,98,86,20,14,0,1,1,7,0,0,7,18,0.163,0.242,0.221,0,0.463,19,2,2,3,0
한석현,LG트윈스,2020,0.0,LG트윈스-2020-한석현,L,L,"5' 11""",160,26,9,3,2,3,0,0,0,0,0,1,0,1,1,0.0,0.333,0.0,0,0.333,0,0,0,0,0
홍창기,LG트윈스,2020,0.009861932938856016,LG트윈스-2020-홍창기,L,R,"6' 2""",207,26,135,507,408,87,114,29,6,5,39,11,5,83,87,0.279,0.411,0.417,1,0.827,170,8,10,3,3
장준원,LG트윈스,2020,0.014705882352941176,LG트윈스-2020-장준원,R,R,"6' 0""",169,24,46,68,60,10,13,3,0,1,6,0,0,6,7,0.217,0.284,0.317,0,0.6,19,2,0,1,1
전민수,LG트윈스,2020,0.0,LG트윈스-2020-전민수,L,R,"5' 9""",167,31,4,6,5,0,1,0,0,0,0,0,0,1,2,0.2,0.333,0.2,0,0.533,1,0,0,0,0
정주현,LG트윈스,2020,0.01078167115902965,LG트윈스-2020-정주현,R,R,"5' 9""",167,29,134,371,328,50,81,10,4,4,30,8,7,29,63,0.247,0.312,0.338,0,0.651,111,6,3,9,2
김호은,LG트윈스,2020,0.017857142857142856,LG트윈스-2020-김호은,L,R,"5' 11""",191,28,69,112,103,12,25,5,0,2,11,0,0,7,14,0.243,0.304,0.35,0,0.653,36,2,2,0,0
김현수,LG트윈스,2020,0.035541195476575124,LG트윈스-2020-김현수,L,R,"6' 2""",210,32,142,619,547,98,181,35,2,22,119,0,2,63,53,0.331,0.397,0.523,7,0.92,286,9,2,0,7
김민성,LG트윈스,2020,0.015015015015015015,LG트윈스-2020-김민성,R,R,"5' 11""",207,31,87,333,297,29,79,20,0,5,47,2,1,24,66,0.266,0.325,0.384,2,0.709,114,8,4,4,4
김용의,LG트윈스,2020,0.013333333333333334,LG트윈스-2020-김용의,L,R,"6' 1""",163,34,101,75,70,28,19,1,1,1,12,7,3,3,15,0.271,0.297,0.357,0,0.654,25,2,0,1,1
이천웅,LG트윈스,2020,0.008356545961002786,LG트윈스-2020-이천웅,L,L,"5' 11""",198,31,89,359,312,44,80,11,2,3,36,8,5,35,44,0.256,0.333,0.333,0,0.667,104,7,4,2,6
이형종,LG트윈스,2020,0.05263157894736842,LG트윈스-2020-이형종,R,R,"6' 0""",176,31,81,323,287,41,85,17,2,17,50,1,0,27,61,0.296,0.368,0.547,1,0.915,157,7,7,0,2
이재원,LG트윈스,2020,0.0,LG트윈스-2020-이재원,R,R,"6' 4""",231,20,16,22,20,1,1,0,0,0,0,0,0,2,11,0.05,0.136,0.05,0,0.186,1,0,0,0,0
이성우,LG트윈스,2020,0.03409090909090909,LG트윈스-2020-이성우,R,R,"5' 10""",200,38,72,88,77,7,18,1,0,3,11,0,0,6,14,0.234,0.289,0.364,0,0.653,28,3,0,5,0
오지환,LG트윈스,2020,0.01692047377326565,LG트윈스-2020-오지환,L,R,"6' 1""",176,30,141,591,527,95,158,41,7,10,71,20,8,45,116,0.3,0.362,0.461,1,0.823,243,4,9,5,5
백승현,LG트윈스,2020,0.0,LG트윈스-2020-백승현,R,R,"6' 0""",198,25,27,39,28,5,7,1,0,0,2,0,0,4,8,0.25,0.364,0.286,0,0.649,8,0,1,6,0
박재욱,LG트윈스,2020,0.0,LG트윈스-2020-박재욱,R,R,"5' 10""",202,24,15,17,15,0,4,0,0,0,1,0,0,0,4,0.267,0.313,0.267,0,0.579,4,2,1,1,0
박용택,LG트윈스,2020,0.00847457627118644,LG트윈스-2020-박용택,L,R,"6' 0""",198,41,97,236,217,22,65,15,0,2,35,2,0,15,34,0.3,0.339,0.396,1,0.735,86,7,0,0,4
Roberto Ramos,LG트윈스,2020,0.07692307692307693,LG트윈스-2020-Roberto Ramos,L,R,"6' 3""",220,25,117,494,431,74,120,17,2,38,86,2,0,55,136,0.278,0.362,0.592,5,0.954,255,7,4,0,4
신민재,LG트윈스,2020,0.0,LG트윈스-2020-신민재,L,R,"5' 7""",147,24,68,32,26,26,8,1,0,0,5,8,2,4,4,0.308,0.4,0.346,0,0.746,9,1,0,2,0
손호영,LG트윈스,2020,0.0,LG트윈스-2020-손호영,R,R,"5' 11""",170,25,23,31,30,9,11,2,0,0,3,5,0,1,6,0.367,0.387,0.433,0,0.82,13,2,0,0,0
양석환,LG트윈스,2020,0.022727272727272728,LG트윈스-2020-양석환,R,R,"6' 0""",198,28,40,132,118,8,29,5,0,3,13,0,0,10,25,0.246,0.315,0.364,0,0.68,43,1,2,2,0
유강남,LG트윈스,2020,0.03347280334728033,LG트윈스-2020-유강남,R,R,"5' 11""",194,27,137,478,429,51,112,18,0,16,74,1,1,32,84,0.261,0.33,0.415,1,0.745,178,18,13,2,2
안익훈,LG트윈스,2021,0.0,LG트윈스-2021-안익훈,L,L,"5' 9""",154,25,48,16,14,4,2,1,0,0,1,0,0,0,2,0.143,0.25,0.214,0,0.464,3,1,2,0,0
Justin Bour,LG트윈스,2021,0.02564102564102564,LG트윈스-2021-Justin Bour,L,R,"6' 4""",270,33,32,117,100,7,17,2,0,3,17,0,0,11,30,0.17,0.265,0.28,0,0.545,28,2,3,0,3
채은성,LG트윈스,2021,0.03571428571428571,LG트윈스-2021-채은성,R,R,"6' 1""",202,31,110,448,387,59,107,20,0,16,82,4,2,38,80,0.277,0.359,0.452,2,0.812,175,9,16,0,7
최민창,LG트윈스,2021,0.0,LG트윈스-2021-최민창,L,L,"5' 10""",167,25,3,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
구본혁,LG트윈스,2021,0.0,LG트윈스-2021-구본혁,R,R,"5' 9""",165,24,123,45,38,10,5,2,0,0,3,0,0,3,7,0.132,0.205,0.184,0,0.389,7,0,1,1,2
한석현,LG트윈스,2021,0.0,LG트윈스-2021-한석현,L,L,"5' 11""",160,27,16,26,21,5,6,2,1,0,1,2,0,3,7,0.286,0.385,0.476,0,0.861,10,1,1,0,1
홍창기,LG트윈스,2021,0.006144393241167435,LG트윈스-2021-홍창기,L,R,"6' 2""",207,27,144,651,524,103,172,26,2,4,52,23,8,109,95,0.328,0.456,0.408,4,0.865,214,6,16,0,2
장준원,LG트윈스,2021,0.0,LG트윈스-2021-장준원,R,R,"6' 0""",169,25,5,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
정주현,LG트윈스,2021,0.014018691588785047,LG트윈스-2021-정주현,R,R,"5' 9""",167,30,73,214,181,26,43,7,1,3,10,3,3,24,32,0.238,0.327,0.337,0,0.664,61,4,0,9,0
김호은,LG트윈스,2021,0.0,LG트윈스-2021-김호은,L,R,"5' 11""",191,29,7,9,9,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김현수,LG트윈스,2021,0.02857142857142857,LG트윈스-2021-김현수,L,R,"6' 2""",210,33,140,595,506,70,144,23,1,17,96,3,0,77,42,0.285,0.377,0.435,5,0.811,220,7,3,0,9
김재성,LG트윈스,2021,0.0136986301369863,LG트윈스-2021-김재성,L,R,"6' 0""",187,24,58,73,65,6,9,2,1,1,3,1,0,5,13,0.139,0.208,0.246,0,0.455,16,2,1,1,1
김주성,LG트윈스,2021,0.14285714285714285,LG트윈스-2021-김주성,R,R,"5' 10""",178,23,3,7,6,1,1,0,0,1,1,0,0,1,3,0.167,0.286,0.667,0,0.952,4,0,0,0,0
김민성,LG트윈스,2021,0.018779342723004695,LG트윈스-2021-김민성,R,R,"5' 11""",207,32,121,426,360,35,80,22,0,8,39,3,3,42,73,0.222,0.313,0.35,2,0.663,126,7,8,11,5
김용의,LG트윈스,2021,0.0,LG트윈스-2021-김용의,L,R,"6' 1""",163,35,102,41,27,19,4,2,0,0,2,6,0,9,5,0.148,0.351,0.222,0,0.574,6,1,0,4,1
이천웅,LG트윈스,2021,0.009478672985781991,LG트윈스-2021-이천웅,L,L,"5' 11""",198,32,68,211,181,20,36,7,0,2,16,3,2,25,23,0.199,0.305,0.271,0,0.576,49,11,3,1,1
이형종,LG트윈스,2021,0.03558718861209965,LG트윈스-2021-이형종,R,R,"6' 0""",176,32,90,281,239,32,52,11,0,10,34,3,1,34,65,0.218,0.332,0.389,1,0.721,93,10,7,1,0
이재원,LG트윈스,2021,0.029239766081871343,LG트윈스-2021-이재원,R,R,"6' 4""",231,21,62,171,154,22,38,6,0,5,17,5,1,14,48,0.247,0.316,0.383,0,0.699,59,2,2,0,1
이주형,LG트윈스,2021,0.0,LG트윈스-2021-이주형,L,R,"6' 0""",176,20,14,19,16,3,2,0,0,0,0,2,1,1,7,0.125,0.222,0.125,0,0.347,2,0,1,1,0
이상호,LG트윈스,2021,0.0,LG트윈스-2021-이상호,R,R,"5' 10""",180,32,45,68,65,5,20,2,0,0,12,2,1,1,10,0.308,0.318,0.339,0,0.657,22,2,0,2,0
이성우,LG트윈스,2021,0.0,LG트윈스-2021-이성우,R,R,"5' 10""",200,39,36,39,33,0,7,0,0,0,2,0,0,1,8,0.212,0.235,0.212,0,0.447,7,1,0,5,0
이영빈,LG트윈스,2021,0.011834319526627219,LG트윈스-2021-이영빈,L,R,"5' 11""",180,19,72,169,148,21,36,9,0,2,16,6,3,15,51,0.243,0.323,0.345,0,0.668,51,1,3,2,1
문보경,LG트윈스,2021,0.0243161094224924,LG트윈스-2021-문보경,L,R,"5' 11""",196,20,107,329,278,37,64,11,1,8,39,3,1,46,64,0.23,0.337,0.363,1,0.701,101,5,0,3,2
문성주,LG트윈스,2021,0.011235955056179775,LG트윈스-2021-문성주,L,L,"5' 8""",171,24,31,89,79,11,18,1,0,1,10,1,1,7,15,0.228,0.303,0.279,0,0.582,22,1,2,0,1
오지환,LG트윈스,2021,0.015037593984962405,LG트윈스-2021-오지환,L,R,"6' 1""",176,31,134,532,464,62,118,19,2,8,57,12,6,54,82,0.254,0.335,0.356,0,0.691,165,11,5,4,5
Roberto Ramos,LG트윈스,2021,0.03902439024390244,LG트윈스-2021-Roberto Ramos,L,R,"6' 3""",220,26,51,205,185,14,45,7,1,8,25,0,0,18,43,0.243,0.317,0.422,0,0.739,78,2,2,0,0
신민재,LG트윈스,2021,0.0,LG트윈스-2021-신민재,L,R,"5' 7""",147,25,32,27,23,8,3,0,0,0,2,2,1,4,6,0.13,0.259,0.13,0,0.39,3,0,0,0,0
손호영,LG트윈스,2021,0.0,LG트윈스-2021-손호영,R,R,"5' 11""",170,26,8,12,10,2,1,0,0,0,0,0,0,1,2,0.1,0.25,0.1,0,0.35,1,0,1,0,0
유강남,LG트윈스,2021,0.024943310657596373,LG트윈스-2021-유강남,R,R,"5' 11""",194,28,130,441,397,39,100,16,0,11,60,2,0,25,75,0.252,0.317,0.375,1,0.693,149,11,14,3,2
안익훈,LG트윈스,2022,0.0,LG트윈스-2022-안익훈,L,L,"5' 9""",154,26,14,4,3,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0,0.25,0,0,0,0,0
채은성,LG트윈스,2022,0.022813688212927757,LG트윈스-2022-채은성,R,R,"6' 1""",202,32,126,526,467,48,138,26,2,12,83,6,7,27,88,0.296,0.354,0.437,3,0.79,204,16,21,0,11
최민창,LG트윈스,2022,0.0,LG트윈스-2022-최민창,L,L,"5' 10""",167,26,4,5,5,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0,0.4,1,0,0,0,0
Robel García,LG트윈스,2022,0.02564102564102564,LG트윈스-2022-Robel García,S,R,"6' 0""",195,29,39,156,136,21,28,6,1,4,19,4,1,19,40,0.206,0.308,0.353,0,0.661,48,4,1,0,0
고우석,LG트윈스,2022,0.0,LG트윈스-2022-고우석,R,R,"5' 11""",198,23,61,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
한석현,LG트윈스,2022,0.0,LG트윈스-2022-한석현,L,L,"5' 11""",160,28,6,10,9,1,2,0,0,0,0,0,1,0,3,0.222,0.222,0.222,0,0.444,2,0,0,1,0
홍창기,LG트윈스,2022,0.0019047619047619048,LG트윈스-2022-홍창기,L,R,"6' 2""",207,28,118,525,437,76,125,19,4,1,51,13,4,59,75,0.286,0.39,0.355,0,0.745,155,11,19,5,5
허도환,LG트윈스,2022,0.010869565217391304,LG트윈스-2022-허도환,R,R,"5' 9""",191,37,64,92,85,7,21,5,0,1,6,0,0,2,26,0.247,0.281,0.341,0,0.622,29,2,2,3,0
김호은,LG트윈스,2022,0.0,LG트윈스-2022-김호은,L,R,"5' 11""",191,30,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0
김현수,LG트윈스,2022,0.03814262023217247,LG트윈스-2022-김현수,L,R,"6' 2""",210,34,141,603,524,78,150,25,2,23,106,2,1,71,62,0.286,0.375,0.473,7,0.848,248,5,5,0,3
김기연,LG트윈스,2022,0.0,LG트윈스-2022-김기연,R,R,"5' 10""",209,24,12,9,9,0,2,0,0,0,1,0,0,0,3,0.222,0.222,0.222,0,0.444,2,0,0,0,0
김민성,LG트윈스,2022,0.01910828025477707,LG트윈스-2022-김민성,R,R,"5' 11""",207,33,92,157,140,16,29,4,0,3,20,0,1,10,27,0.207,0.273,0.3,0,0.573,42,4,3,3,1
이천웅,LG트윈스,2022,0.0,LG트윈스-2022-이천웅,L,L,"5' 11""",198,33,19,23,20,3,4,0,0,0,0,0,0,3,3,0.2,0.304,0.2,0,0.504,4,0,0,0,0
이형종,LG트윈스,2022,0.0,LG트윈스-2022-이형종,R,R,"6' 0""",176,33,26,63,53,3,14,3,0,0,7,0,0,5,10,0.264,0.323,0.321,0,0.643,17,0,1,1,3
이재원,LG트윈스,2022,0.05138339920948617,LG트윈스-2022-이재원,R,R,"6' 4""",231,22,85,253,223,31,50,8,2,13,43,3,1,18,77,0.224,0.316,0.453,2,0.769,101,3,12,0,0
이상호,LG트윈스,2022,0.0,LG트윈스-2022-이상호,R,R,"5' 10""",180,33,60,80,72,9,18,2,0,0,5,1,2,4,6,0.25,0.299,0.278,0,0.577,20,1,1,3,0
이영빈,LG트윈스,2022,0.012048192771084338,LG트윈스-2022-이영빈,L,R,"5' 11""",180,20,60,83,76,16,14,3,0,1,5,0,0,7,25,0.184,0.253,0.263,0,0.516,20,3,0,0,0
문보경,LG트윈스,2022,0.019313304721030045,LG트윈스-2022-문보경,L,R,"5' 11""",196,21,126,466,406,52,128,22,3,9,56,7,0,47,56,0.315,0.382,0.451,1,0.833,183,11,1,5,7
문성주,LG트윈스,2022,0.015384615384615385,LG트윈스-2022-문성주,L,L,"5' 8""",171,25,106,390,327,55,99,15,3,6,41,9,6,51,36,0.303,0.401,0.422,2,0.823,138,13,3,8,1
오지환,LG트윈스,2022,0.043936731107205626,LG트윈스-2022-오지환,L,R,"6' 1""",176,32,142,569,494,75,133,16,4,25,87,20,7,62,107,0.269,0.357,0.47,2,0.827,232,11,7,3,3
박해민,LG트윈스,2022,0.0047169811320754715,LG트윈스-2022-박해민,L,R,"5' 11""",165,32,144,636,570,97,165,20,8,3,49,24,6,44,85,0.29,0.347,0.368,0,0.715,210,4,9,7,6
Rio Ruiz,LG트윈스,2022,0.010638297872340425,LG트윈스-2022-Rio Ruiz,L,R,"6' 2""",220,28,27,94,84,10,13,4,1,1,6,1,0,9,13,0.155,0.234,0.262,0,0.496,22,5,0,0,1
서건창,LG트윈스,2022,0.008097165991902834,LG트윈스-2022-서건창,L,R,"5' 8""",154,32,77,247,219,39,49,10,1,2,18,8,3,20,44,0.224,0.299,0.306,0,0.605,67,5,4,3,1
신민재,LG트윈스,2022,0.0,LG트윈스-2022-신민재,L,R,"5' 7""",147,26,14,3,3,2,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
손호영,LG트윈스,2022,0.036585365853658534,LG트윈스-2022-손호영,R,R,"5' 11""",170,27,36,82,74,13,19,0,2,3,14,0,3,6,14,0.257,0.309,0.432,0,0.741,32,2,0,1,1
송창의,LG트윈스,2022,0.038461538461538464,LG트윈스-2022-송창의,R,R,"5' 11""",169,23,33,78,72,8,17,4,0,3,10,2,1,2,24,0.236,0.282,0.417,0,0.699,30,0,3,0,1
유강남,LG트윈스,2022,0.017057569296375266,LG트윈스-2022-유강남,R,R,"5' 11""",194,29,139,469,416,54,106,16,0,8,47,0,0,34,98,0.255,0.326,0.351,1,0.677,146,9,11,6,2
안익훈,LG트윈스,2023,0.0,LG트윈스-2023-안익훈,L,L,"5' 9""",154,27,11,23,22,1,7,1,0,0,2,0,0,0,2,0.318,0.348,0.364,0,0.711,8,0,1,0,0
최승민,LG트윈스,2023,0.0,LG트윈스-2023-최승민,L,R,"5' 11""",160,26,38,15,14,10,1,0,0,0,1,8,3,1,4,0.071,0.133,0.071,0,0.205,1,1,0,0,0
Austin Dean,LG트윈스,2023,0.03945111492281304,LG트윈스-2023-Austin Dean,R,R,"6' 0""",215,29,139,583,520,87,163,29,4,23,95,7,3,53,75,0.314,0.376,0.517,2,0.893,269,11,3,0,7
홍창기,LG트윈스,2023,0.0015552099533437014,LG트윈스-2023-홍창기,L,R,"6' 2""",207,29,141,643,524,109,174,35,2,1,65,23,23,88,83,0.332,0.444,0.412,3,0.856,216,6,22,3,6
허도환,LG트윈스,2023,0.024691358024691357,LG트윈스-2023-허도환,R,R,"5' 9""",191,38,47,81,64,8,9,3,0,2,10,0,0,3,20,0.141,0.243,0.281,0,0.525,18,3,6,7,1
전준호,LG트윈스,2023,0.0,LG트윈스-2023-전준호,R,R,"5' 11""",176,24,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
정주현,LG트윈스,2023,0.01,LG트윈스-2023-정주현,R,R,"5' 9""",167,32,89,100,88,17,24,2,0,1,12,1,5,9,16,0.273,0.337,0.33,0,0.666,29,1,0,2,1
김범석,LG트윈스,2023,0.034482758620689655,LG트윈스-2023-김범석,R,R,"5' 10""",209,19,10,29,27,3,3,1,0,1,4,0,0,1,5,0.111,0.138,0.259,0,0.397,7,1,0,0,1
김현수,LG트윈스,2023,0.01079136690647482,LG트윈스-2023-김현수,L,R,"6' 2""",210,35,133,556,488,53,143,22,2,6,88,2,1,58,53,0.293,0.364,0.383,4,0.747,187,10,1,1,8
김주성,LG트윈스,2023,0.0,LG트윈스-2023-김주성,R,R,"5' 10""",178,25,11,7,5,1,1,0,0,0,0,0,0,1,2,0.2,0.429,0.2,0,0.629,1,0,1,0,0
김기연,LG트윈스,2023,0.0,LG트윈스-2023-김기연,R,R,"5' 10""",209,25,28,40,34,3,4,0,0,0,2,1,0,5,10,0.118,0.231,0.118,0,0.348,4,0,0,1,0
김민성,LG트윈스,2023,0.02531645569620253,LG트윈스-2023-김민성,R,R,"5' 11""",207,34,112,316,273,34,68,11,0,8,41,2,1,25,58,0.249,0.326,0.377,0,0.703,103,7,7,9,2
이천웅,LG트윈스,2023,0.0,LG트윈스-2023-이천웅,L,L,"5' 11""",198,34,4,3,3,0,3,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0,2.0,3,0,0,0,0
이재원,LG트윈스,2023,0.031007751937984496,LG트윈스-2023-이재원,R,R,"6' 4""",231,23,57,129,112,15,24,5,0,4,18,4,2,12,40,0.214,0.295,0.366,2,0.661,41,1,2,0,3
문보경,LG트윈스,2023,0.01845018450184502,LG트윈스-2023-문보경,L,R,"5' 11""",196,22,131,542,469,77,141,29,5,10,72,9,8,58,83,0.301,0.377,0.448,2,0.825,210,5,2,9,4
문성주,LG트윈스,2023,0.003745318352059925,LG트윈스-2023-문성주,L,L,"5' 8""",171,26,136,534,449,77,132,21,4,2,57,24,14,67,34,0.294,0.392,0.372,0,0.764,167,10,8,6,4
오지환,LG트윈스,2023,0.01593625498007968,LG트윈스-2023-오지환,L,R,"6' 1""",176,33,126,502,422,65,113,24,3,8,62,16,7,64,82,0.268,0.372,0.396,0,0.767,167,4,8,4,4
박동원,LG트윈스,2023,0.04158004158004158,LG트윈스-2023-박동원,R,R,"5' 10""",202,33,130,481,409,54,102,17,1,20,75,0,1,49,90,0.249,0.334,0.443,3,0.777,181,7,7,8,8
박해민,LG트윈스,2023,0.010752688172043012,LG트윈스-2023-박해민,L,R,"5' 11""",165,33,144,558,485,80,138,14,2,6,59,26,12,45,74,0.285,0.348,0.359,0,0.707,174,7,3,24,1
서건창,LG트윈스,2023,0.0,LG트윈스-2023-서건창,L,R,"5' 8""",154,33,44,126,110,14,22,5,2,0,12,3,3,10,14,0.2,0.26,0.282,0,0.542,31,5,0,3,3
신민재,LG트윈스,2023,0.0,LG트윈스-2023-신민재,L,R,"5' 7""",147,27,122,331,282,47,78,5,2,0,28,37,17,29,34,0.277,0.344,0.309,0,0.652,87,5,1,17,2
손호영,LG트윈스,2023,0.022222222222222223,LG트윈스-2023-손호영,R,R,"5' 11""",170,28,27,45,44,8,9,0,0,1,6,2,1,1,12,0.205,0.222,0.273,0,0.495,12,5,0,0,0
송창의,LG트윈스,2023,0.0,LG트윈스-2023-송창의,R,R,"5' 11""",169,24,19,22,18,2,1,1,0,0,1,1,0,4,6,0.056,0.227,0.111,0,0.338,2,0,0,0,0
송대현,LG트윈스,2023,0.0,LG트윈스-2023-송대현,R,R,"5' 10""",180,23,4,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0
안익훈,LG트윈스,2024,0.0,LG트윈스-2024-안익훈,L,L,"5' 9""",154,28,37,56,49,8,9,1,0,0,3,2,0,4,13,0.184,0.241,0.204,0,0.445,10,2,0,2,1
Myong Kyong Choi,LG트윈스,2024,0.0,LG트윈스-2024-Myong Kyong Choi,L,R,"5' 9""",176,23,1,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0,0.667,1,0,0,0,0
최승민,LG트윈스,2024,0.0,LG트윈스-2024-최승민,L,R,"5' 11""",160,27,57,16,13,20,1,0,0,0,1,11,7,2,3,0.077,0.2,0.077,0,0.277,1,0,0,1,0
최원영,LG트윈스,2024,0.024390243902439025,LG트윈스-2024-최원영,R,R,"5' 8""",167,20,57,41,37,18,10,2,0,1,5,6,4,1,7,0.27,0.342,0.405,0,0.747,15,0,3,0,0
Austin Dean,LG트윈스,2024,0.052980132450331126,LG트윈스-2024-Austin Dean,R,R,"6' 0""",215,30,140,604,527,99,168,32,3,32,132,12,8,61,82,0.319,0.384,0.573,6,0.957,302,9,3,0,13
구본혁,LG트윈스,2024,0.005141388174807198,LG트윈스-2024-구본혁,R,R,"5' 9""",165,27,133,389,339,48,87,14,2,2,43,8,4,38,51,0.257,0.335,0.327,0,0.663,111,7,4,4,4
함창건,LG트윈스,2024,0.0,LG트윈스-2024-함창건,L,L,"5' 9""",182,22,15,17,14,3,2,0,0,0,0,0,0,2,3,0.143,0.25,0.143,0,0.393,2,1,0,1,0
